compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_091,CHEMBL4795888,CC(C)c1ccc(C2N=C(C(N)=O)c3ncn(-c4ccc(F)cc4)c3N2)cc1,6.15,IC50,377.423,3.533500000000002,2,4,4,85.30000000000001,28,0
ACT_092,CHEMBL2442320,COc1cc(OC)c2c(=O)n(-c3ccc(F)c(Cl)c3)ccc2c1,5.26,IC50,333.74600000000004,3.8004000000000024,0,3,3,40.46,23,0
ACT_093,CHEMBL86754,Oc1c(I)cc(I)c2cccnc12,5.72,IC50,396.95300000000003,3.1496000000000013,1,2,0,33.120000000000005,13,0
ACT_094,CHEMBL4284841,COc1ccc(C2=C(C#N)C3=NC4=Nc5ccc(S(=O)(=O)N6CCOCC6)cc5C4=NC3C(O)=C2C#N)cc1,6.97,IC50,540.5610000000004,2.6986600000000003,1,10,4,160.73,39,0
ACT_095,CHEMBL4646281,C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,5.63,IC50,486.52200000000016,5.920600000000004,3,3,9,82.79999999999998,36,0
ACT_096,CHEMBL5881155,CCOC(=O)C1=C(C(F)(F)F)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(S(=O)(=O)c2ccccc2)cc1,9.66,IC50,533.5680000000002,5.228900000000005,1,6,5,89.53999999999999,37,0
ACT_097,CHEMBL202162,CCN(CC)CCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O,5.29,IC50,471.5090000000002,4.868600000000004,0,7,7,86.04999999999998,35,0
ACT_098,CHEMBL2029700,Nc1nn2c(=O)cc(-c3ccccc3)[nH]c2c1/N=N/c1ccc2c(c1)OCO2,5.28,IC50,374.3600000000002,3.4159000000000015,2,7,3,119.36,28,0
ACT_099,CHEMBL592466,Oc1ccc(CN(Cc2cccc(Cl)c2O)C(=S)Nc2ccccc2)cc1,7.1,IC50,398.9150000000001,5.150400000000005,3,3,5,55.730000000000004,27,0
ACT_100,CHEMBL5181045,CCOC(=O)[C@H](Cc1c[nH]cn1)NCC(=O)NNC(=O)COc1ccc(-c2nc3ccccc3s2)cc1OC,6.8,IC50,552.6130000000003,1.9852000000000012,4,10,12,156.55999999999997,39,0
